index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
7050.0,55.0,94.0,0.0033100005,-0.0006,100.0,518.67,641.262,1582.6295,1394.484,14.62,21.6085,555.48145,2388.001,9021.762,1.3,47.278,522.6935,2387.908,8104.813,8.368114,0.03,390.2,2388.0,100.0,38.9935,23.52953,156.0,,,,,,
7051.0,55.0,95.0,0.0005099997,1.9999978e-05,100.0,518.67,641.71204,1581.1295,1396.974,14.62,21.6085,555.7115,2387.951,9024.741,1.3,47.087997,522.7835,2388.0078,8114.153,8.3885145,0.03,390.2,2388.0,100.0,39.2235,23.421429,155.0,,,,,,
7052.0,55.0,96.0,-0.0027100001,-0.00048000005,100.0,518.67,641.382,1587.3196,1399.094,14.62,21.6085,554.3315,2387.951,9021.73,1.3,47.137997,522.7235,2387.9578,8107.863,8.369615,0.03,389.2,2388.0,100.0,39.323498,23.51883,154.0,,,,,,
7053.0,55.0,97.0,-0.0008100001,-0.00038,100.0,518.67,641.492,1582.7096,1405.684,14.62,21.6085,554.2215,2387.941,9028.651,1.3,46.927998,522.4835,2387.9578,8107.403,8.349714,0.03,392.2,2388.0,100.0,39.1535,23.412529,153.0,,,,,,
7054.0,55.0,98.0,0.0010899995,-0.00018,100.0,518.67,641.21,1579.0295,1389.874,14.62,21.6085,555.67145,2387.961,9021.73,1.3,47.148,522.7335,2387.9778,8107.143,8.376315,0.03,391.2,2388.0,100.0,39.2635,23.439829,152.0,,,,,,
7055.0,55.0,99.0,-0.0007100003,-8.000003e-05,100.0,518.67,642.242,1585.9895,1387.804,14.62,21.6085,554.99146,2387.921,9021.73,1.3,47.098,522.6435,2387.9578,8108.243,8.359614,0.03,392.2,2388.0,100.0,39.2035,23.438229,151.0,,,,,,
7056.0,55.0,100.0,-0.00431,-0.00048000005,100.0,518.67,642.042,1586.6395,1397.974,14.62,21.6085,554.7215,2387.951,9022.441,1.3,47.038,523.38,2387.888,8109.5127,8.371815,0.03,390.2,2388.0,100.0,39.3035,23.40773,150.0,,,,,,
7057.0,55.0,101.0,-0.0024099997,-0.00018,100.0,518.67,641.78204,1582.8096,1396.044,14.62,21.6085,554.4515,2387.961,9096.27,1.3,47.008,522.4235,2387.9678,8168.647,8.388815,0.03,391.2,2388.0,100.0,39.073498,23.29397,149.0,,,,,,
7058.0,55.0,102.0,0.004010001,-0.00048000005,100.0,518.67,641.802,1581.5295,1399.364,14.62,21.6085,553.99146,2387.991,9094.85,1.3,47.128,522.4835,2387.918,8162.267,8.401415,0.03,391.2,2388.0,100.0,39.1135,23.150269,148.0,,,,,,
7059.0,55.0,103.0,0.0033100005,0.00012000004,100.0,518.67,642.002,1575.3096,1398.694,14.62,21.6085,554.8215,2387.941,9100.539,1.3,47.278,522.3135,2387.928,8167.307,8.458585,0.03,390.2,2388.0,100.0,39.1535,23.142069,147.0,,,,,,
7060.0,55.0,104.0,0.0049099997,-0.00058000005,100.0,518.67,642.61804,1578.6195,1412.256,14.62,21.61,553.3985,2387.951,9087.329,1.3,47.612,521.1765,2387.9578,8172.997,8.465885,0.03,389.2,2388.0,100.0,38.9165,23.356169,146.0,,,,,,
7061.0,55.0,105.0,-9.000022e-05,-0.00048000005,100.0,518.67,643.168,1575.3096,1410.786,14.62,21.61,552.92847,2388.169,9096.659,1.3,47.711998,521.2065,2387.9578,8163.927,8.467085,0.03,394.8,2388.0,100.0,38.656498,23.19287,145.0,,,,,,
7062.0,55.0,106.0,0.0062099993,1.9999978e-05,100.0,518.67,642.35803,1577.5796,1410.386,14.62,21.61,552.9485,2388.219,9089.749,1.3,47.552,521.1265,2388.1619,8164.017,8.487684,0.03,393.8,2388.0,100.0,38.6265,23.295568,144.0,,,,,,
7063.0,55.0,107.0,-0.0016899998,-0.0006,100.0,518.67,642.978,1593.5505,1416.416,14.62,21.61,553.2785,2388.159,9095.619,1.3,47.441998,520.6465,2388.182,8171.717,8.453785,0.03,394.8,2388.0,100.0,38.7065,23.18227,143.0,,,,,,
7064.0,55.0,108.0,0.0033100005,-0.00028000004,100.0,518.67,642.728,1597.3506,1406.796,14.62,21.61,552.91846,2388.189,9082.09,1.3,47.522,521.7765,2388.1418,8170.267,8.457885,0.03,393.8,2388.0,100.0,38.8065,23.276669,142.0,,,,,,
7065.0,55.0,109.0,0.0002100002,0.00021999993,100.0,518.67,643.018,1599.6405,1409.576,14.62,21.61,552.9985,2388.149,9090.27,1.3,47.502,521.8065,2388.192,8171.587,8.4351845,0.03,393.8,2388.0,100.0,38.7565,23.27157,141.0,,,,,,
7066.0,55.0,110.0,0.0021099998,-0.00018,100.0,518.67,642.61804,1598.6405,1417.176,14.62,21.61,553.0885,2388.199,9094.06,1.3,47.531998,521.1565,2388.182,8169.547,8.497584,0.03,394.8,2388.0,100.0,38.8365,23.13127,140.0,,,,,,
7067.0,55.0,111.0,0.00141,-8.000003e-05,100.0,518.67,643.268,1592.4606,1421.856,14.62,21.61,552.78845,2388.149,9087.909,1.3,47.711998,521.1165,2388.1719,8169.837,8.475685,0.03,394.8,2388.0,100.0,38.8565,23.34437,139.0,,,,,,
7068.0,55.0,112.0,0.00411,-0.00038,100.0,518.67,643.12805,1589.9205,1411.186,14.62,21.61,553.0285,2388.149,9097.949,1.3,47.752,521.8765,2388.212,8171.117,8.448585,0.03,394.8,2388.0,100.0,38.8265,23.18867,138.0,,,,,,
7069.0,55.0,113.0,-0.00329,1.9999978e-05,100.0,518.67,642.698,1592.5605,1408.516,14.62,21.61,552.4385,2388.189,9089.59,1.3,47.752,521.2165,2388.1418,8164.687,8.466584,0.03,394.8,2388.0,100.0,38.7365,23.235168,137.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,0.0,55.54986572265625,0.13456852734088898,81.45013427734375,tensor(24.)
