index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
3511.0,29.0,152.0,-0.005,0.00019999999999999998,100.0,518.67,642.24,1591.26,1410.02,14.62,21.61,553.68,2388.08,9070.7,1.3,47.57,521.31,2388.09,8147.28,8.436,0.03,393.0,2388.0,100.0,38.9,23.3752,109.0,,,,,,
3512.0,29.0,153.0,0.001299999999999999,-0.0004,100.0,518.67,642.1,1586.91,1406.96,14.62,21.61,554.12,2388.03,9058.89,1.3,47.36,522.38,2388.02,8146.88,8.4814,0.03,392.0,2388.0,100.0,38.79,23.2635,108.0,,,,,,
3513.0,29.0,154.0,0.0014000000000000002,-0.0003,100.0,518.67,642.71,1590.1,1395.12,14.62,21.61,553.66,2388.1,9066.85,1.3,47.51,521.56,2388.08,8149.21,8.4163,0.03,394.0,2388.0,100.0,38.85,23.3708,107.0,,,,,,
3514.0,29.0,155.0,-0.0023,-0.00019999999999999998,100.0,518.67,642.66,1584.03,1408.22,14.62,21.61,553.8,2388.07,9070.75,1.3,47.44,521.69,2388.06,8148.03,8.4493,0.03,393.0,2388.0,100.0,39.0,23.3518,106.0,,,,,,
3515.0,29.0,156.0,0.0029,-0.0004,100.0,518.67,643.16,1583.05,1406.95,14.62,21.61,554.18,2388.1,9066.57,1.3,47.37,521.61,2388.08,8151.95,8.4298,0.03,391.0,2388.0,100.0,38.88,23.1905,105.0,,,,,,
3516.0,29.0,157.0,-0.0008999999999999998,0.0004999999999999999,100.0,518.67,642.41,1597.59,1401.08,14.62,21.61,554.78,2388.05,9071.85,1.3,47.16,521.77,2388.05,8145.24,8.4624,0.03,392.0,2388.0,100.0,39.08,23.3126,104.0,,,,,,
3517.0,29.0,158.0,0.0011000000000000003,0.00010000000000000005,100.0,518.67,642.73,1590.51,1406.23,14.62,21.61,553.71,2388.06,9060.97,1.3,47.3,521.48,2387.97,8142.0,8.426,0.03,393.0,2388.0,100.0,38.8,23.3752,103.0,,,,,,
3518.0,29.0,159.0,-9.99999999999994e-05,-0.0003,100.0,518.67,642.58,1594.06,1409.41,14.62,21.61,553.49,2388.03,9068.8,1.3,47.28,521.74,2388.04,8144.5,8.4577,0.03,393.0,2388.0,100.0,38.98,23.3154,102.0,,,,,,
3519.0,29.0,160.0,-0.0003999999999999993,0.0004000000000000001,100.0,518.67,642.51,1591.81,1403.12,14.62,21.61,553.4,2388.06,9066.83,1.3,47.45,521.82,2388.04,8151.96,8.4268,0.03,393.0,2388.0,100.0,38.85,23.3159,101.0,,,,,,
3520.0,29.0,161.0,0.0023,0.0004999999999999999,100.0,518.67,642.62,1592.72,1409.52,14.62,21.61,553.77,2388.08,9073.72,1.3,47.29,521.68,2388.06,8150.17,8.4539,0.03,392.0,2388.0,100.0,38.69,23.2892,100.0,,,,,,
3521.0,29.0,162.0,0.0008000000000000004,0.0,100.0,518.67,642.88,1589.94,1400.29,14.62,21.61,553.67,2388.06,9075.77,1.3,47.66,521.44,2388.02,8145.75,8.4334,0.03,393.0,2388.0,100.0,38.83,23.3902,99.0,,,,,,
3522.0,29.0,163.0,-0.0037,0.0,100.0,518.67,642.41,1585.87,1399.9,14.62,21.61,553.52,2388.01,9076.33,1.3,47.29,521.5,2388.12,8150.06,8.4289,0.03,393.0,2388.0,100.0,38.84,23.3988,98.0,,,,,,
3523.0,29.0,164.0,0.0037999999999999996,-0.00010000000000000005,100.0,518.67,642.4,1584.35,1411.85,14.62,21.61,553.65,2388.07,9067.94,1.3,47.54,521.42,2388.08,8145.03,8.4428,0.03,393.0,2388.0,100.0,38.78,23.2973,97.0,,,,,,
3524.0,29.0,165.0,-0.0015999999999999999,-0.00019999999999999998,100.0,518.67,642.04,1586.49,1409.28,14.62,21.61,553.77,2388.06,9063.75,1.3,47.45,521.43,2388.05,8150.32,8.42,0.03,393.0,2388.0,100.0,38.93,23.3771,96.0,,,,,,
3525.0,29.0,166.0,-0.0044,-0.0003,100.0,518.67,642.33,1589.37,1403.31,14.62,21.61,553.01,2388.05,9067.69,1.3,47.4,521.68,2388.02,8154.3,8.441,0.03,394.0,2388.0,100.0,38.85,23.3332,95.0,,,,,,
3526.0,29.0,167.0,0.0014999999999999996,0.00030000000000000003,100.0,518.67,642.71,1593.31,1409.53,14.62,21.61,553.57,2388.08,9065.95,1.3,47.53,521.75,2388.08,8143.84,8.3972,0.03,393.0,2388.0,100.0,38.76,23.4271,94.0,,,,,,
3527.0,29.0,168.0,-0.0005000000000000004,-0.0004,100.0,518.67,642.22,1594.79,1412.68,14.62,21.61,553.68,2388.06,9073.08,1.3,47.29,521.67,2388.11,8151.53,8.4331,0.03,394.0,2388.0,100.0,38.91,23.2596,93.0,,,,,,
3528.0,29.0,169.0,-0.0039,-0.00010000000000000005,100.0,518.67,642.81,1579.11,1403.96,14.62,21.61,553.58,2388.03,9068.57,1.3,47.3,521.21,2388.04,8153.57,8.3895,0.03,394.0,2388.0,100.0,38.9,23.2308,92.0,,,,,,
3529.0,29.0,170.0,0.0008000000000000004,-0.0003,100.0,518.67,642.85,1584.71,1406.75,14.62,21.61,554.56,2388.02,9069.18,1.3,47.42,521.08,2388.1,8146.51,8.439,0.03,393.0,2388.0,100.0,38.92,23.4456,91.0,,,,,,
3530.0,29.0,171.0,-0.00020000000000000052,-0.00010000000000000005,100.0,518.67,642.53,1585.72,1405.88,14.62,21.61,553.29,2388.08,9074.11,1.3,47.26,521.57,2388.07,8147.27,8.4202,0.03,393.0,2388.0,100.0,38.98,23.1975,90.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,NA,118.20138549804688,0.0,28.201385498046875,tensor(0.)
