index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
7763.0,60.0,128.0,0.0022000000000000006,-0.00019999999999999998,100.0,518.67,642.36,1592.29,1408.88,14.62,21.61,553.83,2388.1,9055.65,1.3,47.63,521.51,2388.09,8130.22,8.4393,0.03,393.0,2388.0,100.0,39.13,23.3416,119.0,,,,,,
7764.0,60.0,129.0,0.002700000000000001,0.0004000000000000001,100.0,518.67,642.62,1597.1,1413.44,14.62,21.61,552.98,2388.12,9050.93,1.3,47.63,520.95,2388.1,8134.0,8.4941,0.03,392.0,2388.0,100.0,38.92,23.3795,118.0,,,,,,
7765.0,60.0,130.0,-0.0031999999999999997,-0.00010000000000000005,100.0,518.67,642.99,1586.18,1408.89,14.62,21.61,552.25,2388.07,9061.56,1.3,47.56,522.2,2388.12,8136.81,8.4699,0.03,394.0,2388.0,100.0,38.79,23.2114,117.0,,,,,,
7766.0,60.0,131.0,0.0028000000000000004,0.00010000000000000005,100.0,518.67,642.42,1585.51,1406.57,14.62,21.61,553.88,2388.11,9054.59,1.3,47.64,520.97,2388.02,8131.13,8.4617,0.03,393.0,2388.0,100.0,38.76,23.2356,116.0,,,,,,
7767.0,60.0,132.0,-0.001,-0.0004,100.0,518.67,642.07,1596.37,1407.2,14.62,21.61,553.4,2388.11,9054.53,1.3,47.4,521.19,2388.11,8136.44,8.4456,0.03,393.0,2388.0,100.0,38.79,23.3349,115.0,,,,,,
7768.0,60.0,133.0,-0.0018999999999999998,0.00019999999999999998,100.0,518.67,642.59,1589.46,1412.7,14.62,21.61,553.43,2388.15,9048.75,1.3,47.43,521.81,2388.12,8135.36,8.4297,0.03,393.0,2388.0,100.0,38.82,23.3454,114.0,,,,,,
7769.0,60.0,134.0,0.0017999999999999995,-0.0003,100.0,518.67,642.96,1587.81,1404.82,14.62,21.61,553.57,2388.11,9049.99,1.3,47.52,521.03,2388.06,8129.85,8.4341,0.03,393.0,2388.0,100.0,38.72,23.2247,113.0,,,,,,
7770.0,60.0,135.0,-0.0005999999999999998,0.00030000000000000003,100.0,518.67,642.71,1586.7,1405.3,14.62,21.61,552.49,2388.1,9048.1,1.3,47.53,521.19,2388.1,8133.82,8.4619,0.03,392.0,2388.0,100.0,39.07,23.2431,112.0,,,,,,
7771.0,60.0,136.0,0.0019000000000000006,-0.00019999999999999998,100.0,518.67,643.2,1599.11,1409.32,14.62,21.61,553.6,2388.09,9057.32,1.3,47.57,521.78,2388.15,8133.41,8.4584,0.03,394.0,2388.0,100.0,38.77,23.3786,111.0,,,,,,
7772.0,60.0,137.0,-0.0025000000000000005,0.0004000000000000001,100.0,518.67,643.16,1595.22,1412.6,14.62,21.61,553.51,2388.12,9049.09,1.3,47.55,522.03,2388.09,8139.78,8.434,0.03,395.0,2388.0,100.0,38.8,23.3272,110.0,,,,,,
7773.0,60.0,138.0,0.0017999999999999995,-0.0004,100.0,518.67,642.45,1583.04,1405.97,14.62,21.61,553.38,2388.13,9056.57,1.3,47.52,521.49,2388.12,8133.34,8.4162,0.03,394.0,2388.0,100.0,38.81,23.2511,109.0,,,,,,
7774.0,60.0,139.0,-0.0006999999999999992,-0.0003,100.0,518.67,643.42,1588.17,1412.06,14.62,21.61,553.57,2388.15,9050.66,1.3,47.45,521.28,2388.09,8128.09,8.432,0.03,394.0,2388.0,100.0,38.82,23.2037,108.0,,,,,,
7775.0,60.0,140.0,-0.0056,-0.0005,100.0,518.67,642.9,1587.41,1409.01,14.62,21.61,553.6,2388.16,9049.98,1.3,47.49,521.28,2388.08,8130.96,8.4169,0.03,391.0,2388.0,100.0,38.76,23.3008,107.0,,,,,,
7776.0,60.0,141.0,-0.0005000000000000004,-0.00010000000000000005,100.0,518.67,642.38,1590.17,1417.33,14.62,21.61,553.12,2388.12,9053.93,1.3,47.37,521.53,2388.14,8137.22,8.4642,0.03,392.0,2388.0,100.0,38.76,23.3021,106.0,,,,,,
7777.0,60.0,142.0,-0.0017000000000000001,-0.0005,100.0,518.67,642.84,1584.11,1406.13,14.62,21.61,553.44,2388.13,9052.61,1.3,47.52,521.63,2388.11,8136.69,8.4172,0.03,394.0,2388.0,100.0,38.91,23.2737,105.0,,,,,,
7778.0,60.0,143.0,0.002999999999999999,-0.00019999999999999998,100.0,518.67,642.44,1591.93,1416.68,14.62,21.61,552.64,2388.12,9052.77,1.3,47.42,521.39,2388.17,8139.67,8.4355,0.03,393.0,2388.0,100.0,38.87,23.2571,104.0,,,,,,
7779.0,60.0,144.0,-0.0006999999999999992,0.0004000000000000001,100.0,518.67,642.8,1587.32,1406.5,14.62,21.61,552.52,2388.13,9061.6,1.3,47.65,520.79,2388.07,8139.71,8.3988,0.03,394.0,2388.0,100.0,38.83,23.3113,103.0,,,,,,
7780.0,60.0,145.0,-0.0015999999999999999,0.0,100.0,518.67,642.58,1593.25,1411.76,14.62,21.61,553.16,2388.07,9057.75,1.3,47.49,521.27,2388.11,8128.23,8.4123,0.03,393.0,2388.0,100.0,38.79,23.4085,102.0,,,,,,
7781.0,60.0,146.0,-0.0020999999999999994,-0.00019999999999999998,100.0,518.67,642.55,1586.57,1410.28,14.62,21.61,554.12,2388.13,9052.3,1.3,47.56,520.82,2388.11,8132.05,8.4175,0.03,394.0,2388.0,100.0,38.74,23.3,101.0,,,,,,
