index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
1738.0,16.0,34.0,0.00020000000000000052,-0.0003,100.0,518.67,642.25,1586.35,1396.87,14.62,21.61,553.68,2387.94,9047.97,1.3,47.29,521.82,2388.04,8133.16,8.4031,0.03,394.0,2388.0,100.0,38.92,23.3864,163.0,,,,,,
1739.0,16.0,35.0,-0.0002999999999999999,0.00019999999999999998,100.0,518.67,642.42,1585.9,1398.6,14.62,21.61,553.84,2388.04,9056.16,1.3,47.47,521.86,2388.01,8136.09,8.4449,0.03,391.0,2388.0,100.0,38.89,23.3289,162.0,,,,,,
1740.0,16.0,36.0,-0.00020000000000000052,-0.0003,100.0,518.67,642.9,1590.15,1399.23,14.62,21.61,554.6,2388.02,9051.24,1.3,47.32,522.46,2388.05,8133.5,8.4164,0.03,392.0,2388.0,100.0,39.05,23.3701,161.0,,,,,,
1741.0,16.0,37.0,-0.0002999999999999999,-0.00010000000000000005,100.0,518.67,642.23,1581.92,1394.77,14.62,21.61,553.8,2388.04,9048.33,1.3,47.32,522.17,2388.03,8139.32,8.4089,0.03,392.0,2388.0,100.0,38.91,23.4048,160.0,,,,,,
1742.0,16.0,38.0,0.0031999999999999997,0.0,100.0,518.67,642.41,1579.57,1398.89,14.62,21.61,555.39,2388.04,9044.92,1.3,47.19,521.97,2388.03,8136.67,8.3851,0.03,389.0,2388.0,100.0,39.14,23.502,159.0,,,,,,
1743.0,16.0,39.0,-9.99999999999994e-05,-0.00010000000000000005,100.0,518.67,642.53,1584.42,1397.78,14.62,21.61,554.23,2387.98,9053.06,1.3,47.11,521.95,2388.02,8134.75,8.3777,0.03,393.0,2388.0,100.0,39.12,23.333,158.0,,,,,,
1744.0,16.0,40.0,0.0006999999999999992,0.0,100.0,518.67,642.3,1586.33,1397.97,14.62,21.61,554.87,2388.07,9050.98,1.3,47.28,522.17,2388.0,8133.9,8.3905,0.03,391.0,2388.0,100.0,38.82,23.4136,157.0,,,,,,
1745.0,16.0,41.0,0.0034000000000000002,0.00030000000000000003,100.0,518.67,642.83,1588.47,1399.27,14.62,21.61,554.61,2388.02,9045.93,1.3,47.25,522.12,2388.05,8137.42,8.4128,0.03,392.0,2388.0,100.0,39.11,23.3028,156.0,,,,,,
1746.0,16.0,42.0,0.0006999999999999992,0.0004000000000000001,100.0,518.67,642.62,1594.13,1394.07,14.62,21.61,554.49,2388.02,9041.79,1.3,47.44,522.06,2388.06,8134.63,8.3902,0.03,392.0,2388.0,100.0,39.0,23.3904,155.0,,,,,,
1747.0,16.0,43.0,0.0017000000000000001,0.00030000000000000003,100.0,518.67,642.2,1583.04,1398.28,14.62,21.61,554.52,2388.03,9056.43,1.3,47.39,522.61,2388.04,8138.24,8.4301,0.03,392.0,2388.0,100.0,38.97,23.2961,154.0,,,,,,
