index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
4446.0,35.0,179.0,-0.0012000683,0.00040000177,100.0,518.67,643.62,1596.29,1417.27,14.62,21.61,552.38995,2388.18,9073.724,1.3,47.959953,520.5301,2388.19,8145.241,8.4964,0.03,393.99997,2388.0,100.0,38.570015,23.0954,30.0,,,,,,
4447.0,35.0,180.0,-0.0005000578,5.5879354e-09,100.0,518.67,643.2,1595.4299,1421.23,14.62,21.61,552.73004,2388.16,9072.535,1.3,48.01998,520.42,2388.2,8148.8423,8.494799,0.03,395.0,2388.0,100.0,38.570004,23.075998,29.0,,,,,,
4448.0,35.0,181.0,-0.0043999944,-9.999459e-05,100.0,518.67,643.48004,1597.5798,1429.6599,14.62,21.61,551.91003,2388.18,9072.706,1.3,47.839996,520.22003,2388.1199,8152.748,8.4761,0.03,393.00006,2388.0,100.0,38.74001,23.154497,28.0,,,,,,
4449.0,35.0,182.0,-0.0011999896,-0.00029999568,100.0,518.67,643.0101,1597.76,1416.6001,14.62,21.61,551.76996,2388.2,9068.076,1.3,47.87999,520.55,2388.21,8145.988,8.4911,0.03,394.00003,2388.0,100.0,38.46002,23.139597,27.0,,,,,,
4450.0,35.0,183.0,-0.0021000328,-0.00029999987,100.0,518.67,643.70013,1600.22,1415.3202,14.62,21.61,552.26,2388.25,9070.195,1.3,47.990005,520.63,2388.23,8150.927,8.4903,0.03,394.00003,2388.0,100.0,38.730022,23.106497,26.0,,,,,,
4451.0,35.0,184.0,-0.0011999891,-0.00039997796,100.0,518.67,642.9602,1598.5499,1424.4305,14.62,21.61,552.0201,2388.19,9064.35,1.3,48.03,520.38,2388.13,8147.0913,8.507401,0.03,396.0003,2388.0,100.0,38.760048,23.143785,25.0,,,,,,
4452.0,35.0,185.0,0.0004999982,-0.0004999216,100.0,518.67,643.3005,1603.578,1430.643,14.62,21.61,551.8798,2388.15,9068.558,1.3,47.820015,520.32996,2388.2,8148.983,8.505506,0.03,396.00085,2388.0,100.0,38.58012,23.175554,24.0,,,,,,
4453.0,35.0,186.0,-0.0024003014,-0.00020004588,100.0,518.67,643.3391,1595.5951,1425.657,14.62,21.61,552.30023,2388.2,9075.035,1.3,47.940224,520.46954,2388.19,8143.5293,8.483239,0.03,395.9986,2388.0,100.0,38.36984,23.074017,23.0,,,,,,
4454.0,35.0,187.0,-0.0021023247,-0.0002001443,100.0,518.67,643.2525,1595.1019,1421.1943,14.62,21.61,552.6206,2388.19,9075.812,1.3,48.119583,520.0507,2388.2197,8152.8657,8.527436,0.03,395.0007,2388.0,100.0,38.470036,23.054296,22.0,,,,,,
4455.0,35.0,188.0,-9.4996765e-05,0.00039852492,100.0,518.67,643.8677,1596.0251,1423.4951,14.62,21.61,552.10925,2388.2012,9077.786,1.3,48.059994,520.3771,2388.19,8148.268,8.517956,0.03,394.97446,2388.0,100.0,38.64751,23.183556,21.0,,,,,,
4456.0,35.0,189.0,0.0031999275,0.00010272238,100.0,518.67,642.9971,1596.8651,1422.6157,14.62,21.61,552.46545,2388.2087,9073.87,1.3,47.97239,520.3278,2388.159,8154.999,8.518223,0.03,394.02548,2388.0,100.0,38.60263,23.112848,20.0,,,,,,
4457.0,35.0,190.0,0.0054585943,-0.00039822565,100.0,518.67,643.4363,1598.2686,1422.1561,14.62,21.61,552.8211,2388.1995,9068.415,1.3,47.842262,520.1837,2388.2317,8153.869,8.529563,0.03,395.00046,2388.0,100.0,38.42164,23.129295,19.0,,,,,,
4458.0,35.0,191.0,0.00035447348,-0.00050494843,100.0,518.67,643.1655,1598.5624,1417.6488,14.62,21.61,551.5437,2388.244,9076.506,1.3,47.97325,520.5952,2388.1682,8145.572,8.499668,0.03,395.93405,2388.0,100.0,38.614613,23.226992,18.0,,,,,,
4459.0,35.0,192.0,0.00085009355,-1.0052347e-05,100.0,518.67,643.443,1600.2622,1424.6187,14.62,21.61,551.7559,2388.1868,9080.403,1.3,47.96082,520.36365,2388.1982,8149.766,8.507082,0.03,395.8099,2388.0,100.0,38.666264,23.15803,17.0,,,,,,
4460.0,35.0,193.0,-0.0032905503,0.000394013,100.0,518.67,642.93945,1595.3636,1415.3519,14.62,21.61,552.9868,2388.2024,9022.1,1.3,47.66097,520.92566,2388.1516,8107.3604,8.468797,0.03,393.91998,2388.0,100.0,38.579617,23.253185,16.0,,,,,,
4461.0,35.0,194.0,0.0023108032,-0.00031462347,100.0,518.67,642.6759,1593.8767,1404.0222,14.62,21.609936,553.0292,2388.166,9021.73,1.3,47.58948,521.079,2388.1328,8100.037,8.443275,0.03,395.5659,2388.0,100.0,38.620247,23.340351,15.0,,,,,,
4462.0,35.0,195.0,-0.0012958972,-0.0005304088,100.0,518.67,642.59534,1591.3813,1412.6476,14.62,21.609789,552.5562,2388.181,9021.73,1.3,47.65316,520.99603,2388.13,8100.9272,8.464835,0.03,393.7546,2388.0,100.0,38.726143,23.199436,14.0,,,,,,
4463.0,35.0,196.0,-0.0024910215,5.3889467e-05,100.0,518.67,642.5667,1591.9049,1408.949,14.62,21.609673,551.8997,2388.235,9021.73,1.3,47.43121,520.7705,2388.096,8099.94,8.444423,0.03,395.86966,2388.0,100.0,38.68539,23.292618,13.0,,,,,,
4464.0,35.0,197.0,0.0018528597,-0.00040249462,100.0,518.67,642.6601,1591.3972,1420.2103,14.62,21.609926,549.85,2388.334,9123.296,1.3,47.928913,520.17426,2387.9363,8210.151,8.498907,0.03,393.47012,2388.0,100.0,38.141514,23.054468,12.0,,,,,,
4465.0,35.0,198.0,-0.0072913505,0.00034571503,100.0,518.67,644.53,1592.6499,1441.49,14.62,21.609034,549.85,2388.5598,9021.73,1.3,48.53,518.69,2388.5598,8099.94,8.4744215,0.03,393.7264,2388.0,100.0,38.14,22.8942,11.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.478343963623047,0.10698406398296356,0.4783439636230469,tensor(24.)
