index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
7763.0,60.0,128.0,0.002211892,-0.00020120051,100.0,518.67,642.27924,1591.8744,1407.5631,14.62,21.61,553.9018,2388.0957,9051.442,1.3,47.59715,521.63043,2388.083,8127.3447,8.435185,0.03,392.9174,2388.0,100.0,39.134647,23.356768,119.0,,,,,,
7764.0,60.0,129.0,0.0026941793,0.00039869559,100.0,518.67,642.5666,1596.7915,1412.5925,14.62,21.61,553.03973,2388.1157,9045.938,1.3,47.603104,521.04724,2388.0947,8130.883,8.491338,0.03,391.92505,2388.0,100.0,38.924885,23.389318,118.0,,,,,,
7765.0,60.0,130.0,-0.0031998493,-0.000100855366,100.0,518.67,642.95935,1585.9902,1408.3865,14.62,21.61,552.2925,2388.0667,9056.08,1.3,47.541584,522.2642,2388.116,8133.528,8.467964,0.03,393.93985,2388.0,100.0,38.79446,23.217474,117.0,,,,,,
7766.0,60.0,131.0,0.0028070277,9.950425e-05,100.0,518.67,642.39996,1585.4297,1406.2273,14.62,21.61,553.90607,2388.1077,9048.875,1.3,47.62555,521.01685,2388.0168,8127.7817,8.460254,0.03,392.95422,2388.0,100.0,38.764397,23.240194,116.0,,,,,,
7767.0,60.0,132.0,-0.0009961105,-0.00040052962,100.0,518.67,642.0567,1596.3467,1406.9843,14.62,21.61,553.4174,2388.1084,9049.668,1.3,47.387787,521.2278,2388.1077,8133.5537,8.44455,0.03,392.95886,2388.0,100.0,38.7936,23.338007,115.0,,,,,,
7768.0,60.0,133.0,-0.0019045835,0.0001997429,100.0,518.67,642.5817,1589.4371,1412.5669,14.62,21.61,553.44635,2388.1487,9044.505,1.3,47.419796,521.84125,2388.119,8132.5957,8.428947,0.03,392.9614,2388.0,100.0,38.8229,23.34692,114.0,,,,,,
7769.0,60.0,134.0,0.001793691,-0.00030003616,100.0,518.67,642.9568,1587.8062,1404.7705,14.62,21.61,553.5854,2388.108,9045.841,1.3,47.51238,521.0556,2388.06,8127.116,8.43363,0.03,392.97116,2388.0,100.0,38.72253,23.224741,113.0,,,,,,
7770.0,60.0,135.0,-0.0005996283,0.00030031893,100.0,518.67,642.71313,1586.7607,1405.3398,14.62,21.61,552.5095,2388.096,9043.841,1.3,47.524887,521.21027,2388.1006,8130.791,8.461655,0.03,391.99072,2388.0,100.0,39.073277,23.24163,112.0,,,,,,
7771.0,60.0,136.0,0.0019033523,-0.00019852092,100.0,518.67,643.2168,1599.2202,1409.4722,14.62,21.609982,553.61804,2388.0854,9051.831,1.3,47.568695,521.78235,2388.1514,8129.2666,8.458636,0.03,394.02393,2388.0,100.0,38.775,23.375284,111.0,,,,,,
7772.0,60.0,137.0,-0.0025015105,0.00040257222,100.0,518.67,643.1996,1595.4729,1413.0358,14.62,21.60997,553.50287,2388.1177,9043.181,1.3,47.558014,521.9897,2388.0938,8134.8545,8.435255,0.03,395.0606,2388.0,100.0,38.804565,23.320015,110.0,,,,,,
7773.0,60.0,138.0,0.0017871382,-0.00039623625,100.0,518.67,642.5179,1583.4526,1406.7682,14.62,21.609959,553.3289,2388.1333,9052.071,1.3,47.540394,521.39374,2388.1267,8128.677,8.418912,0.03,394.09802,2388.0,100.0,38.81239,23.239511,109.0,,,,,,
7774.0,60.0,139.0,-0.00074331183,-0.00029588075,100.0,518.67,643.50256,1588.6719,1413.077,14.62,21.609962,553.4849,2388.1606,9046.948,1.3,47.480453,521.1437,2388.0999,8124.541,8.435868,0.03,394.10294,2388.0,100.0,38.818302,23.188963,108.0,,,,,,
7775.0,60.0,140.0,-0.0056675267,-0.0004959698,100.0,518.67,643.00745,1588.1993,1410.5101,14.62,21.609978,553.4466,2388.1802,9049.305,1.3,47.5416,521.0721,2388.095,8130.4233,8.422632,0.03,391.11893,2388.0,100.0,38.750362,23.280966,107.0,,,,,,
7776.0,60.0,141.0,-0.0006290693,-9.6223375e-05,100.0,518.67,642.5017,1591.2875,1419.1716,14.62,21.609997,552.91156,2388.149,9053.395,1.3,47.439102,521.25214,2388.1619,8137.484,8.471126,0.03,392.10532,2388.0,100.0,38.741867,23.277683,106.0,,,,,,
7777.0,60.0,142.0,-0.0019379533,-0.0004957815,100.0,518.67,642.96405,1585.518,1408.1334,14.62,21.61,553.2002,2388.17,9050.356,1.3,47.602695,521.2949,2388.1406,8136.08,8.424775,0.03,394.0615,2388.0,100.0,38.88422,23.245365,105.0,,,,,,
7778.0,60.0,143.0,0.0025753006,-0.00019565388,100.0,518.67,642.5096,1592.7561,1417.6505,14.62,21.61,552.47614,2388.1633,9046.25,1.3,47.48697,521.0758,2388.2026,8135.9766,8.440855,0.03,392.91714,2388.0,100.0,38.842854,23.23518,104.0,,,,,,
