index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
2231.0,19.0,116.0,-0.0014080182,-0.00039600022,100.0,518.67,642.55365,1589.8204,1395.9084,14.62,21.61,553.98676,2388.017,9062.887,1.3,47.293118,522.2952,2388.0454,8155.262,8.431179,0.03,393.47998,2388.0,100.0,38.9032,23.370405,106.0,,,,,,
2232.0,19.0,117.0,0.004091982,-0.00039600022,100.0,518.67,642.1135,1589.6439,1397.507,14.62,21.61,554.85675,2388.017,9075.621,1.3,47.22992,522.1452,2388.0554,8157.622,8.406518,0.03,394.47998,2388.0,100.0,39.0532,23.294706,105.0,,,,,,
2233.0,19.0,118.0,0.0014919825,-0.00027360037,100.0,518.67,642.2671,1584.0057,1401.96,14.62,21.61,554.1968,2388.0671,9072.387,1.3,47.24984,522.7952,2387.9954,8156.602,8.436099,0.03,392.504,2388.0,100.0,39.0132,23.34435,104.0,,,,,,
2234.0,19.0,119.0,0.003491982,-0.0001544006,100.0,518.67,642.2872,1594.7357,1402.9869,14.62,21.61,554.7768,2387.967,9074.126,1.3,47.45656,522.1852,2387.9954,8160.472,8.436539,0.03,392.504,2388.0,100.0,39.093197,23.517012,103.0,,,,,,
2235.0,19.0,120.0,0.0018919818,0.0004191997,100.0,518.67,642.51,1582.4326,1409.1979,14.62,21.61,554.30676,2387.977,9068.681,1.3,47.24672,521.7452,2387.9656,8158.292,8.398698,0.03,392.456,2388.0,100.0,38.933197,23.540535,102.0,,,,,,
2236.0,19.0,121.0,0.002391982,-0.00016400046,100.0,518.67,642.3532,1588.7561,1406.2748,14.62,21.61,554.60675,2387.917,9065.541,1.3,47.166798,522.2452,2388.0154,8162.182,8.408137,0.03,392.52798,2388.0,100.0,38.913197,23.313135,101.0,,,,,,
2237.0,19.0,122.0,-0.00060801767,0.00022399973,100.0,518.67,641.9065,1584.3444,1404.2633,14.62,21.61,554.4568,2388.0671,9068.95,1.3,47.233437,522.1752,2387.9656,8155.4023,8.4272375,0.03,393.52798,2388.0,100.0,39.0332,23.412735,100.0,,,,,,
2238.0,19.0,123.0,0.005091982,0.00032879965,100.0,518.67,642.12634,1582.2866,1403.9371,14.62,21.61,554.85675,2388.052,9079.382,1.3,47.290318,522.0252,2387.9995,8156.992,8.425317,0.03,391.6,2388.0,100.0,39.063198,23.447018,99.0,,,,,,
2239.0,19.0,124.0,0.0009919824,-0.00015920051,100.0,518.67,642.2805,1591.0109,1407.314,14.62,21.61,554.1268,2388.007,9078.2295,1.3,47.306,522.6252,2387.9954,8156.5225,8.459297,0.03,393.552,2388.0,100.0,39.0332,23.443735,98.0,,,,,,
2240.0,19.0,125.0,0.001791982,-6.400049e-05,100.0,518.67,642.5844,1590.3705,1404.1089,14.62,21.61,554.5668,2388.0571,9073.81,1.3,47.3656,522.0152,2388.0654,8158.622,8.395982,0.03,393.264,2388.0,100.0,38.973198,23.465235,97.0,,,,,,
2241.0,19.0,126.0,0.001791982,0.00022639969,100.0,518.67,642.21625,1589.0431,1402.7974,14.62,21.61,554.5274,2388.0264,9081.839,1.3,47.373676,522.1152,2388.0593,8156.832,8.414214,0.03,392.96,2388.0,100.0,38.952557,23.381674,96.0,,,,,,
2242.0,19.0,127.0,0.0052919816,0.00042639964,100.0,518.67,642.47284,1588.9479,1404.0492,14.62,21.61,554.38196,2387.9937,9075.989,1.3,47.4404,522.3952,2388.0398,8157.202,8.475592,0.03,392.96,2388.0,100.0,38.859657,23.26646,95.0,,,,,,
2243.0,19.0,128.0,0.00091358647,0.00032879965,100.0,518.67,643.42236,1590.2596,1404.7391,14.62,21.61,553.7347,2388.0383,9073.189,1.3,47.44008,522.18646,2388.0222,8160.6323,8.453391,0.03,391.96,2388.0,100.0,38.99902,23.31531,94.0,,,,,,
2244.0,19.0,129.0,0.004717595,-6.640045e-05,100.0,518.67,642.52563,1588.8552,1408.7191,14.62,21.61,554.0653,2388.025,9071.169,1.3,47.58696,522.3208,2388.15,8158.0522,8.467292,0.03,393.96,2388.0,100.0,38.822258,23.273232,93.0,,,,,,
2245.0,19.0,130.0,0.0003868034,0.00034559943,100.0,518.67,642.0456,1590.9496,1404.9591,14.62,21.61,553.20123,2388.1826,9080.799,1.3,47.574398,521.44684,2388.1243,8153.622,8.443591,0.03,392.96,2388.0,100.0,38.82388,23.286163,92.0,,,,,,
2246.0,19.0,131.0,0.0030432073,-1.8401071e-05,100.0,518.67,642.4556,1586.5896,1407.0392,14.62,21.6008,553.73315,2388.1028,9081.93,1.3,47.654396,521.0648,2388.0942,8162.3022,8.404291,0.03,392.96,2388.0,100.0,38.84518,23.237965,91.0,,,,,,
2247.0,19.0,132.0,-0.0014743875,0.0006,100.0,518.67,642.7456,1593.8896,1414.5891,14.62,21.61,552.86316,2388.0828,9075.409,1.3,47.614395,521.6148,2388.1143,8158.812,8.454492,0.03,393.96,2388.0,100.0,38.796803,23.279964,90.0,,,,,,
2248.0,19.0,133.0,-0.00073958747,0.0006,100.0,518.67,642.8856,1590.1096,1405.6592,14.62,21.61,554.0332,2388.1526,9082.689,1.3,47.644398,521.4748,2388.1443,8148.014,8.415391,0.03,394.96,2388.0,100.0,38.776802,23.238865,89.0,,,,,,
2249.0,19.0,134.0,0.002608018,9.599875e-05,100.0,518.67,642.52563,1595.6196,1404.8691,14.62,21.61,553.5032,2388.1228,9081.239,1.3,47.644398,521.2248,2388.1343,8142.4155,8.448192,0.03,392.96,2388.0,100.0,38.796803,23.315563,88.0,,,,,,
2250.0,19.0,135.0,0.0014439868,0.0003623992,100.0,518.67,643.0556,1592.5496,1411.0591,14.62,21.61,553.37317,2388.1526,9073.369,1.3,47.484398,521.1048,2388.1143,8137.8745,8.497591,0.03,393.96,2388.0,100.0,38.7268,23.271765,87.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,0.0,6.093769073486328,0.06095067411661148,80.90623474121094,tensor(24.)
