index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
4855.0,39.0,18.0,0.002756793,0.00010400126,100.0,518.67,642.4456,1591.8596,1409.6492,14.62,21.61,553.90546,2388.0186,9073.01,1.3,47.15688,523.2652,2387.9656,8154.972,8.401092,0.03,392.96,2388.0,100.0,38.917442,23.344864,161.0,,,,,,
4856.0,39.0,19.0,-0.0021260022,-0.00011439982,100.0,518.67,642.4364,1588.7396,1403.8063,14.62,21.61,554.3321,2387.9927,9061.727,1.3,47.399998,522.8752,2387.9478,8163.1924,8.410619,0.03,391.288,2388.0,100.0,39.11,23.275663,160.0,,,,,,
4857.0,39.0,20.0,0.00063040014,-0.00012879964,100.0,518.67,641.6963,1587.3196,1400.3447,14.62,21.61,554.7624,2388.0513,9062.185,1.3,47.28672,522.7844,2388.0132,8158.1123,8.409839,0.03,391.264,2388.0,100.0,38.89484,23.514322,159.0,,,,,,
4858.0,39.0,21.0,-0.006378401,-0.0003552001,100.0,518.67,642.4662,1580.0197,1406.6133,14.62,21.61,554.16754,2388.0066,9061.926,1.3,47.329998,522.2652,2387.9236,8147.621,8.410539,0.03,391.12,2388.0,100.0,39.0313,23.320107,158.0,,,,,,
4859.0,39.0,22.0,-0.0019479957,0.00013040093,100.0,518.67,642.2695,1586.1196,1394.3193,14.62,21.60992,554.5766,2388.0254,9057.669,1.3,47.30648,522.1552,2388.008,8155.8,8.389259,0.03,393.048,2388.0,100.0,39.1242,23.365864,157.0,,,,,,
4860.0,39.0,23.0,-0.005487201,0.00015680061,100.0,518.67,642.3993,1592.2396,1404.9722,14.62,21.60976,554.3721,2387.9883,9054.332,1.3,47.28952,521.98505,2387.9456,8150.036,8.443293,0.03,392.904,2388.0,100.0,38.99162,23.303125,156.0,,,,,,
4861.0,39.0,24.0,0.00010840688,0.00038320024,100.0,518.67,642.4356,1587.6595,1411.6991,14.62,21.60972,554.42694,2387.9875,9061.866,1.3,47.203037,522.4338,2387.9653,8159.017,8.428492,0.03,392.552,2388.0,100.0,38.87936,23.392641,155.0,,,,,,
4862.0,39.0,25.0,-0.005470002,0.000104799925,100.0,518.67,642.36304,1591.2695,1401.588,14.62,21.60946,554.0327,2388.0605,9082.029,1.3,47.146717,522.03937,2387.9744,8153.496,8.485791,0.03,391.96,2388.0,100.0,38.90162,23.294338,154.0,,,,,,
4863.0,39.0,26.0,-0.00047878549,1.9199739e-05,100.0,518.67,642.6256,1594.7196,1408.7992,14.62,21.6094,553.59576,2387.9912,9072.699,1.3,47.29376,522.77185,2388.038,8160.782,8.418092,0.03,391.96,2388.0,100.0,39.01324,23.357464,153.0,,,,,,
4864.0,39.0,27.0,-0.0029919823,0.00023839955,100.0,518.67,643.0156,1589.6196,1396.1792,14.62,21.60938,554.024,2387.9978,9076.999,1.3,47.390636,522.1243,2388.023,8152.237,8.436192,0.03,392.96,2388.0,100.0,38.85002,23.397264,152.0,,,,,,
