index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
10134.0,78.0,53.0,-0.0001399992,0.0006,100.0,518.67,642.172,1582.7731,1390.116,14.62,21.6,555.081,2387.9739,9033.975,1.3,47.092,523.38,2388.0679,8121.632,8.362209,0.03,388.8,2388.0,100.0,38.999,23.409079,126.0,,,,,,
10135.0,78.0,54.0,-0.00464,-0.00018,100.0,518.67,642.02203,1594.1271,1402.324,14.62,21.61,554.881,2388.086,9040.494,1.3,46.932,523.029,2388.108,8127.002,8.372789,0.03,390.8,2388.0,100.0,39.288998,23.28488,125.0,,,,,,
10136.0,78.0,55.0,-0.0016399999,1.9999978e-05,100.0,518.67,642.692,1583.2771,1403.054,14.62,21.609001,555.281,2388.0159,9038.425,1.3,47.062,521.651,2388.0479,8130.362,8.388889,0.03,388.8,2388.0,100.0,38.979,23.47678,124.0,,,,,,
10137.0,78.0,56.0,-0.0030399999,0.0006,100.0,518.67,642.612,1586.707,1404.514,14.62,21.6,553.269,2388.076,9040.834,1.3,47.378,521.951,2388.128,8122.932,8.42869,0.03,391.2,2388.0,100.0,39.109,23.400179,123.0,,,,,,
10138.0,78.0,57.0,-0.0008399999,-0.00018,100.0,518.67,642.112,1585.547,1408.444,14.62,21.609001,553.909,2388.106,9032.704,1.3,47.357998,521.891,2388.0378,8119.482,8.41969,0.03,391.2,2388.0,100.0,39.209,23.340979,122.0,,,,,,
10139.0,78.0,58.0,-0.0001399992,1.9999978e-05,100.0,518.67,642.512,1593.0171,1395.464,14.62,21.609001,553.449,2388.0059,9046.095,1.3,47.087997,522.031,2388.0479,8127.162,8.435889,0.03,393.2,2388.0,100.0,39.209,23.30678,121.0,,,,,,
10140.0,78.0,59.0,0.0007600002,0.00021999999,100.0,518.67,641.952,1579.633,1398.684,14.62,21.609001,553.529,2388.036,9037.045,1.3,47.308,522.431,2388.0679,8122.642,8.42529,0.03,390.2,2388.0,100.0,39.239,23.46068,120.0,,,,,,
10141.0,78.0,60.0,-0.00384,-8.000003e-05,100.0,518.67,641.97205,1583.8771,1403.084,14.62,21.609001,554.229,2388.036,9038.234,1.3,47.348,522.161,2388.0378,8128.662,8.442289,0.03,394.2,2388.0,100.0,39.229,23.432579,119.0,,,,,,
10142.0,78.0,61.0,-0.0012399997,-8.000003e-05,100.0,518.67,642.58203,1585.957,1402.874,14.62,21.609001,553.66895,2388.056,9044.3545,1.3,47.337997,522.241,2388.0078,8125.462,8.41459,0.03,393.2,2388.0,100.0,39.288998,23.39078,118.0,,,,,,
10143.0,78.0,62.0,-0.0003399998,0.00052,100.0,518.67,642.452,1591.727,1402.184,14.62,21.6,553.74896,2388.0159,9037.234,1.3,47.177998,521.931,2388.0278,8125.872,8.39789,0.03,392.2,2388.0,100.0,39.359,23.34638,117.0,,,,,,
