index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
1008.0,10.0,113.0,-0.0005999999999999998,0.0004000000000000001,100.0,518.67,642.73,1586.14,1399.12,14.62,21.61,554.84,2387.94,9059.5,1.3,47.22,522.51,2388.04,8144.24,8.4076,0.03,391.0,2388.0,100.0,39.01,23.454,175.0,,,,,,
1009.0,10.0,114.0,-0.0008000000000000004,0.0004000000000000001,100.0,518.67,642.07,1585.43,1395.11,14.62,21.61,554.83,2388.02,9056.88,1.3,47.31,521.58,2388.05,8144.04,8.4121,0.03,393.0,2388.0,100.0,38.94,23.3833,174.0,,,,,,
1010.0,10.0,115.0,-0.0011999999999999997,0.00010000000000000005,100.0,518.67,641.91,1586.46,1403.39,14.62,21.61,553.83,2387.98,9058.96,1.3,47.23,521.78,2388.01,8139.18,8.4252,0.03,392.0,2388.0,100.0,39.03,23.4932,173.0,,,,,,
1011.0,10.0,116.0,-0.0008000000000000004,0.00010000000000000005,100.0,518.67,642.23,1589.89,1404.01,14.62,21.61,553.63,2388.05,9065.72,1.3,47.21,521.9,2388.01,8142.06,8.416,0.03,392.0,2388.0,100.0,38.77,23.4153,172.0,,,,,,
1012.0,10.0,117.0,-0.0036,0.0,100.0,518.67,642.19,1587.35,1390.21,14.62,21.61,554.4,2387.99,9059.86,1.3,47.13,521.84,2388.01,8144.38,8.3846,0.03,392.0,2388.0,100.0,38.9,23.456,171.0,,,,,,
1013.0,10.0,118.0,0.0005999999999999998,-0.0005,100.0,518.67,642.17,1587.11,1404.97,14.62,21.61,553.16,2388.08,9061.94,1.3,47.31,521.87,2388.08,8139.39,8.3874,0.03,392.0,2388.0,100.0,38.88,23.3427,170.0,,,,,,
1014.0,10.0,119.0,0.004400000000000003,0.00019999999999999998,100.0,518.67,642.16,1591.13,1398.61,14.62,21.61,554.37,2388.03,9060.52,1.3,47.37,521.84,2388.08,8137.12,8.412,0.03,391.0,2388.0,100.0,38.76,23.38,169.0,,,,,,
1015.0,10.0,120.0,-0.0017999999999999995,-0.00010000000000000005,100.0,518.67,641.96,1594.4,1397.59,14.62,21.61,553.87,2388.0,9067.07,1.3,47.49,521.78,2388.04,8145.78,8.3912,0.03,392.0,2388.0,100.0,39.13,23.3105,168.0,,,,,,
1016.0,10.0,121.0,-0.0022000000000000014,0.00010000000000000005,100.0,518.67,642.23,1580.61,1398.42,14.62,21.61,554.56,2388.0,9062.58,1.3,47.35,522.52,2388.1,8143.03,8.4142,0.03,391.0,2388.0,100.0,38.94,23.3808,167.0,,,,,,
1017.0,10.0,122.0,-0.002,-0.00019999999999999998,100.0,518.67,642.05,1581.46,1393.18,14.62,21.61,554.56,2388.07,9062.49,1.3,47.17,521.49,2387.98,8136.6,8.3753,0.03,392.0,2388.0,100.0,39.21,23.4442,166.0,,,,,,
1018.0,10.0,123.0,0.0031000000000000003,-0.00019999999999999998,100.0,518.67,641.9,1585.15,1401.12,14.62,21.61,553.81,2388.01,9066.3,1.3,47.16,522.19,2388.04,8143.58,8.4377,0.03,391.0,2388.0,100.0,38.98,23.3861,165.0,,,,,,
1019.0,10.0,124.0,0.0005999999999999998,-0.00010000000000000005,100.0,518.67,642.17,1589.98,1401.6,14.62,21.61,554.32,2388.02,9062.6,1.3,47.12,522.22,2388.03,8146.84,8.3778,0.03,394.0,2388.0,100.0,38.87,23.3714,164.0,,,,,,
1020.0,10.0,125.0,0.0008000000000000004,-0.00019999999999999998,100.0,518.67,642.68,1587.61,1408.5,14.62,21.61,553.88,2388.07,9067.26,1.3,47.18,522.08,2388.06,8141.76,8.4187,0.03,392.0,2388.0,100.0,39.08,23.3448,163.0,,,,,,
1021.0,10.0,126.0,0.0034000000000000002,0.00030000000000000003,100.0,518.67,641.8,1588.46,1400.33,14.62,21.61,553.97,2388.0,9068.51,1.3,47.4,522.47,2388.05,8142.98,8.441,0.03,392.0,2388.0,100.0,39.01,23.3465,162.0,,,,,,
1022.0,10.0,127.0,-0.0008000000000000004,-0.0004,100.0,518.67,642.44,1581.78,1400.0,14.62,21.61,554.35,2388.03,9056.04,1.3,47.31,521.84,2388.0,8151.33,8.4055,0.03,394.0,2388.0,100.0,38.86,23.2999,161.0,,,,,,
1023.0,10.0,128.0,-0.0036,0.00010000000000000005,100.0,518.67,642.22,1591.58,1396.94,14.62,21.61,554.04,2387.98,9070.9,1.3,47.09,522.07,2388.06,8142.73,8.4113,0.03,391.0,2388.0,100.0,39.09,23.3877,160.0,,,,,,
1024.0,10.0,129.0,0.0022000000000000006,-0.0005,100.0,518.67,642.95,1592.66,1402.53,14.62,21.61,554.39,2388.02,9064.1,1.3,47.37,521.87,2388.05,8142.55,8.4125,0.03,393.0,2388.0,100.0,39.0,23.3742,159.0,,,,,,
