index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
1368.0,12.0,198.0,-0.0006999999999999992,0.00019999999999999998,100.0,518.67,642.32,1589.25,1405.88,14.62,21.61,554.46,2388.07,9077.31,1.3,47.43,521.75,2388.03,8146.43,8.419,0.03,391.0,2388.0,100.0,38.9,23.3141,143.0,,,,,,
1369.0,12.0,199.0,0.0028000000000000004,-0.0004,100.0,518.67,642.34,1585.83,1401.53,14.62,21.61,554.34,2388.07,9071.97,1.3,47.39,522.2,2388.06,8151.21,8.4173,0.03,392.0,2388.0,100.0,38.89,23.3542,142.0,,,,,,
1370.0,12.0,200.0,-0.0014000000000000002,0.00030000000000000003,100.0,518.67,642.11,1591.09,1403.96,14.62,21.61,553.55,2388.04,9065.23,1.3,47.6,522.04,2388.1,8146.19,8.4043,0.03,392.0,2388.0,100.0,38.98,23.3209,141.0,,,,,,
1371.0,12.0,201.0,0.0,-0.0003,100.0,518.67,641.97,1582.24,1401.64,14.62,21.61,553.49,2387.99,9067.02,1.3,47.28,521.93,2388.09,8142.43,8.4064,0.03,392.0,2388.0,100.0,38.83,23.3894,140.0,,,,,,
1372.0,12.0,202.0,-0.0011000000000000003,-0.0003,100.0,518.67,642.72,1585.35,1406.8,14.62,21.61,554.07,2388.06,9069.32,1.3,47.09,521.63,2388.08,8155.69,8.4301,0.03,394.0,2388.0,100.0,38.97,23.4744,139.0,,,,,,
1373.0,12.0,203.0,-0.0002999999999999999,0.0004000000000000001,100.0,518.67,642.31,1585.06,1404.52,14.62,21.61,553.76,2388.07,9078.91,1.3,47.33,522.09,2388.05,8153.29,8.4056,0.03,390.0,2388.0,100.0,38.87,23.2708,138.0,,,,,,
1374.0,12.0,204.0,-0.0058,0.00010000000000000005,100.0,518.67,642.55,1585.4,1404.13,14.62,21.61,553.7,2388.06,9069.39,1.3,47.38,522.03,2388.05,8152.45,8.4111,0.03,392.0,2388.0,100.0,38.84,23.3534,137.0,,,,,,
1375.0,12.0,205.0,0.0017000000000000001,0.00030000000000000003,100.0,518.67,642.35,1590.23,1403.09,14.62,21.61,554.15,2388.05,9069.33,1.3,47.53,521.56,2388.02,8150.31,8.4366,0.03,394.0,2388.0,100.0,38.94,23.3418,136.0,,,,,,
1376.0,12.0,206.0,-0.0008999999999999998,-0.0003,100.0,518.67,642.34,1587.91,1408.13,14.62,21.61,553.78,2388.0,9069.15,1.3,47.42,521.9,2388.05,8150.63,8.3828,0.03,392.0,2388.0,100.0,38.83,23.2961,135.0,,,,,,
1377.0,12.0,207.0,-0.004,0.00019999999999999998,100.0,518.67,642.59,1581.99,1399.19,14.62,21.61,553.77,2388.05,9066.3,1.3,47.36,521.57,2388.05,8155.44,8.4144,0.03,393.0,2388.0,100.0,38.99,23.3793,134.0,,,,,,
1378.0,12.0,208.0,-0.0005999999999999998,0.0,100.0,518.67,642.61,1592.14,1398.25,14.62,21.61,554.62,2388.06,9075.57,1.3,47.43,522.02,2388.0,8150.17,8.4418,0.03,391.0,2388.0,100.0,38.83,23.2784,133.0,,,,,,
1379.0,12.0,209.0,0.0,-0.0004,100.0,518.67,642.49,1581.06,1399.58,14.62,21.61,553.74,2388.03,9066.22,1.3,47.43,521.94,2388.02,8151.41,8.4306,0.03,392.0,2388.0,100.0,38.91,23.4082,132.0,,,,,,
1380.0,12.0,210.0,-0.0028000000000000004,-0.0005,100.0,518.67,642.42,1585.22,1399.65,14.62,21.61,553.67,2388.05,9066.09,1.3,47.27,521.75,2388.06,8147.11,8.4196,0.03,392.0,2388.0,100.0,39.0,23.388,131.0,,,,,,
1381.0,12.0,211.0,0.002700000000000001,0.0004999999999999999,100.0,518.67,642.67,1596.36,1404.61,14.62,21.61,553.83,2387.96,9065.38,1.3,47.34,522.04,2388.0,8151.02,8.4158,0.03,394.0,2388.0,100.0,38.76,23.5391,130.0,,,,,,
1382.0,12.0,212.0,0.0,0.0004000000000000001,100.0,518.67,642.4,1589.02,1404.65,14.62,21.61,553.86,2388.09,9066.09,1.3,47.49,521.74,2388.05,8150.36,8.4345,0.03,392.0,2388.0,100.0,38.79,23.3378,129.0,,,,,,
1383.0,12.0,213.0,-0.0015999999999999999,-0.0004,100.0,518.67,642.28,1585.7,1405.3,14.62,21.61,553.98,2388.0,9062.92,1.3,47.44,521.68,2388.03,8149.8,8.4259,0.03,393.0,2388.0,100.0,38.73,23.3683,128.0,,,,,,
1384.0,12.0,214.0,-0.0005999999999999998,-0.0003,100.0,518.67,642.46,1588.84,1409.37,14.62,21.61,553.67,2388.07,9073.23,1.3,47.41,521.74,2388.03,8148.3,8.429,0.03,392.0,2388.0,100.0,38.73,23.2852,127.0,,,,,,
1385.0,12.0,215.0,0.0034999999999999996,0.0,100.0,518.67,642.81,1586.41,1404.6,14.62,21.61,553.85,2388.08,9069.18,1.3,47.35,522.2,2388.1,8147.55,8.451,0.03,392.0,2388.0,100.0,38.82,23.3662,126.0,,,,,,
1386.0,12.0,216.0,-0.0005999999999999998,-0.0004,100.0,518.67,642.09,1582.32,1408.07,14.62,21.61,554.15,2388.04,9069.08,1.3,47.46,521.44,2388.1,8148.85,8.3988,0.03,392.0,2388.0,100.0,38.83,23.3273,125.0,,,,,,
1387.0,12.0,217.0,0.001299999999999999,0.00030000000000000003,100.0,518.67,642.59,1595.9,1409.64,14.62,21.61,553.36,2388.04,9074.24,1.3,47.37,522.03,2388.02,8155.74,8.4482,0.03,393.0,2388.0,100.0,38.81,23.2861,124.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,NA,85.03459930419922,0.0,38.96540069580078,tensor(0.)
