index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
495.0,6.0,86.0,-0.0029,-0.00010000000000000005,100.0,518.67,643.13,1591.13,1406.25,14.62,21.61,552.9,2388.15,9052.84,1.3,47.46,521.62,2388.07,8131.83,8.4542,0.03,394.0,2388.0,100.0,38.98,23.2862,112.0,,,,,,
496.0,6.0,87.0,-0.0026,0.0004999999999999999,100.0,518.67,642.4,1586.38,1409.82,14.62,21.61,553.91,2388.07,9048.49,1.3,47.61,521.82,2388.11,8137.22,8.4533,0.03,394.0,2388.0,100.0,38.9,23.3472,111.0,,,,,,
497.0,6.0,88.0,0.0011000000000000003,-0.0005,100.0,518.67,642.39,1592.67,1415.76,14.62,21.61,553.18,2388.12,9059.83,1.3,47.56,521.3,2388.07,8131.43,8.4262,0.03,393.0,2388.0,100.0,39.01,23.3342,110.0,,,,,,
498.0,6.0,89.0,-0.0005000000000000004,0.0004000000000000001,100.0,518.67,642.72,1591.77,1407.33,14.62,21.61,552.48,2388.1,9045.81,1.3,47.55,521.55,2388.14,8134.78,8.4325,0.03,394.0,2388.0,100.0,38.83,23.3085,109.0,,,,,,
499.0,6.0,90.0,-0.0013,0.00030000000000000003,100.0,518.67,643.06,1589.5,1409.84,14.62,21.61,553.26,2388.11,9048.47,1.3,47.37,521.1,2388.12,8132.25,8.4021,0.03,392.0,2388.0,100.0,38.85,23.3435,108.0,,,,,,
500.0,6.0,91.0,0.0014999999999999996,-0.00010000000000000005,100.0,518.67,642.48,1586.62,1406.83,14.62,21.61,553.5,2388.08,9051.06,1.3,47.48,521.16,2388.12,8132.67,8.4388,0.03,393.0,2388.0,100.0,38.79,23.3466,107.0,,,,,,
501.0,6.0,92.0,-0.0022000000000000014,-0.0005,100.0,518.67,642.67,1598.35,1409.61,14.62,21.61,553.55,2388.14,9052.48,1.3,47.59,521.46,2388.09,8128.9,8.4391,0.03,392.0,2388.0,100.0,38.82,23.249,106.0,,,,,,
502.0,6.0,93.0,0.0023999999999999994,0.00010000000000000005,100.0,518.67,642.74,1592.38,1411.24,14.62,21.61,553.65,2388.09,9048.85,1.3,47.6,521.44,2388.05,8130.7,8.4161,0.03,392.0,2388.0,100.0,38.71,23.4072,105.0,,,,,,
503.0,6.0,94.0,0.002999999999999999,0.0004999999999999999,100.0,518.67,642.41,1594.83,1408.5,14.62,21.61,552.8,2388.08,9053.16,1.3,47.37,521.72,2388.09,8132.83,8.4583,0.03,391.0,2388.0,100.0,38.89,23.3559,104.0,,,,,,
504.0,6.0,95.0,-0.001,0.00030000000000000003,100.0,518.67,642.48,1583.08,1411.22,14.62,21.61,553.64,2388.11,9056.21,1.3,47.65,521.36,2388.16,8131.67,8.4128,0.03,394.0,2388.0,100.0,38.59,23.3604,103.0,,,,,,
505.0,6.0,96.0,0.0014000000000000002,-0.00019999999999999998,100.0,518.67,642.68,1592.1,1407.44,14.62,21.61,552.5,2388.12,9053.8,1.3,47.54,520.73,2388.13,8133.13,8.4092,0.03,395.0,2388.0,100.0,38.7,23.2917,102.0,,,,,,
506.0,6.0,97.0,0.004199999999999999,-0.00010000000000000005,100.0,518.67,642.39,1585.14,1408.46,14.62,21.61,553.86,2388.09,9046.4,1.3,47.34,522.07,2388.14,8135.16,8.4458,0.03,393.0,2388.0,100.0,38.87,23.3253,101.0,,,,,,
507.0,6.0,98.0,-0.0048,0.0004000000000000001,100.0,518.67,642.7,1593.11,1405.7,14.62,21.61,553.38,2388.13,9052.52,1.3,47.5,521.19,2388.13,8132.06,8.4475,0.03,394.0,2388.0,100.0,38.91,23.2664,100.0,,,,,,
508.0,6.0,99.0,0.0023,0.00030000000000000003,100.0,518.67,642.54,1591.29,1406.24,14.62,21.61,553.27,2388.12,9048.72,1.3,47.42,521.39,2388.11,8132.17,8.4566,0.03,393.0,2388.0,100.0,38.93,23.2277,99.0,,,,,,
509.0,6.0,100.0,0.00020000000000000052,-0.0005,100.0,518.67,642.8,1583.26,1413.5,14.62,21.61,553.09,2388.1,9048.83,1.3,47.6,521.17,2388.15,8132.47,8.4199,0.03,393.0,2388.0,100.0,38.9,23.2088,98.0,,,,,,
510.0,6.0,101.0,0.0028000000000000004,-0.0004,100.0,518.67,643.01,1590.03,1405.53,14.62,21.61,553.37,2388.18,9051.11,1.3,47.57,521.32,2388.14,8134.57,8.4427,0.03,392.0,2388.0,100.0,38.76,23.2973,97.0,,,,,,
511.0,6.0,102.0,0.002999999999999999,0.0,100.0,518.67,642.8,1591.53,1406.26,14.62,21.61,553.36,2388.14,9049.82,1.3,47.6,521.48,2388.1,8131.17,8.4443,0.03,393.0,2388.0,100.0,38.63,23.1901,96.0,,,,,,
512.0,6.0,103.0,0.0029,0.00010000000000000005,100.0,518.67,642.0,1587.59,1405.06,14.62,21.61,553.1,2388.16,9052.97,1.3,47.43,521.5,2388.08,8127.58,8.4504,0.03,393.0,2388.0,100.0,38.62,23.2373,95.0,,,,,,
513.0,6.0,104.0,0.0002999999999999999,-0.00019999999999999998,100.0,518.67,642.07,1588.58,1408.88,14.62,21.61,552.89,2388.11,9052.58,1.3,47.47,521.05,2388.11,8131.35,8.4611,0.03,393.0,2388.0,100.0,38.95,23.3712,94.0,,,,,,
514.0,6.0,105.0,0.007599999999999999,-0.0003,100.0,518.67,643.05,1586.94,1404.49,14.62,21.61,553.73,2388.14,9055.83,1.3,47.51,521.56,2388.15,8139.02,8.4452,0.03,393.0,2388.0,100.0,38.91,23.3269,93.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,NA,140.06381225585938,0.0,47.063812255859375,tensor(0.)
