index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
2231.0,19.0,116.0,-0.002976961,-0.00031105668,100.0,518.67,642.5808,1588.9397,1392.3782,14.62,21.61,553.89874,2388.0156,9055.221,1.3,47.234497,522.2367,2388.0105,8146.973,8.421917,0.03,392.7781,2388.0,100.0,38.837776,23.369228,106.0,,,,,,
2232.0,19.0,117.0,0.0025397344,-0.00030248667,100.0,518.67,642.1781,1588.932,1396.3076,14.62,21.61,554.4861,2388.0505,9070.914,1.3,47.211926,521.87225,2388.0735,8151.6885,8.40022,0.03,393.91394,2388.0,100.0,38.952976,23.28813,105.0,,,,,,
2233.0,19.0,118.0,1.8440187e-06,-0.00029885932,100.0,518.67,642.4007,1583.2571,1402.1536,14.62,21.61,553.71344,2388.1172,9071.015,1.3,47.26773,522.4086,2388.0374,8151.4507,8.433016,0.03,391.95813,2388.0,100.0,38.897522,23.289562,104.0,,,,,,
2234.0,19.0,119.0,0.0020240499,-0.00020305265,100.0,518.67,642.43414,1593.7047,1403.042,14.62,21.61,554.296,2388.0203,9075.161,1.3,47.4793,521.76416,2388.0427,8156.853,8.433571,0.03,391.94772,2388.0,100.0,38.977966,23.473728,103.0,,,,,,
2235.0,19.0,120.0,0.00045631453,0.00039193057,100.0,518.67,642.53864,1580.8107,1408.5166,14.62,21.61,553.83057,2388.0293,9075.018,1.3,47.258125,521.309,2388.013,8158.684,8.395135,0.03,391.93933,2388.0,100.0,38.818977,23.471676,102.0,,,,,,
2236.0,19.0,121.0,0.0009932863,-0.00020767853,100.0,518.67,642.3532,1586.8945,1405.6521,14.62,21.61,554.1025,2387.9705,9079.323,1.3,47.16888,521.76825,2388.0667,8167.3594,8.404466,0.03,391.93484,2388.0,100.0,38.794113,23.242634,101.0,,,,,,
2237.0,19.0,122.0,-0.0019547855,0.00019173062,100.0,518.67,641.8927,1582.549,1403.533,14.62,21.61,553.9534,2388.1143,9092.855,1.3,47.23121,521.6987,2388.0122,8165.9463,8.424025,0.03,392.92313,2388.0,100.0,38.913197,23.341314,100.0,,,,,,
2238.0,19.0,123.0,0.003750926,0.0002942884,100.0,518.67,642.0876,1579.9862,1403.1252,14.62,21.61,554.3302,2388.0564,9108.214,1.3,47.26395,521.5139,2388.0151,8170.062,8.420769,0.03,390.9451,2388.0,100.0,38.936184,23.405218,99.0,,,,,,
2239.0,19.0,124.0,-0.00030642934,-0.0002009137,100.0,518.67,642.4353,1589.6193,1407.6251,14.62,21.61,553.6339,2388.056,9099.512,1.3,47.39257,522.13293,2388.0435,8167.447,8.457447,0.03,392.94678,2388.0,100.0,38.911137,23.376877,98.0,,,,,,
2240.0,19.0,125.0,0.0005528601,-9.642012e-05,100.0,518.67,642.87805,1589.7354,1407.0723,14.62,21.61,554.08264,2388.1162,9090.153,1.3,47.51161,521.5484,2388.1194,8165.934,8.405058,0.03,393.03217,2388.0,100.0,38.855274,23.40354,97.0,,,,,,
