index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
8953.0,68.0,168.0,0.0051567927,-5.598762e-06,100.0,518.67,643.72644,1599.5765,1426.953,14.62,21.61,551.99347,2388.248,9097.393,1.3,47.87784,520.74725,2388.217,8165.9126,8.46967,0.03,397.056,2388.0,100.0,38.55648,23.2095,27.0,,,,,,
8954.0,68.0,169.0,-0.00030958094,0.00029440137,100.0,518.67,643.45593,1601.2466,1422.9031,14.62,21.61,552.3835,2388.248,9095.482,1.3,47.947838,520.0373,2388.2288,8169.6626,8.53147,0.03,394.904,2388.0,100.0,38.54648,23.142183,26.0,,,,,,
8955.0,68.0,170.0,-0.0032704035,-0.00010560028,100.0,518.67,643.29626,1600.4565,1424.4031,14.62,21.61,552.36346,2388.208,9085.804,1.3,47.837837,520.43726,2388.2798,8172.2827,8.472871,0.03,393.04,2388.0,100.0,38.51648,23.085938,25.0,,,,,,
8956.0,68.0,171.0,-0.0021312037,-0.0003056002,100.0,518.67,642.79443,1593.6967,1423.5422,14.62,21.61,551.8735,2388.138,9061.425,1.3,48.067837,519.99725,2388.2297,8168.843,8.515416,0.03,394.992,2388.0,100.0,38.48648,23.135473,24.0,,,,,,
8957.0,68.0,172.0,-0.003714406,0.00019440136,100.0,518.67,642.93115,1602.7965,1419.2717,14.62,21.61,552.3335,2388.198,9067.832,1.3,47.91736,520.43604,2388.2498,8163.9023,8.487594,0.03,392.944,2388.0,100.0,38.51648,23.117006,23.0,,,,,,
8958.0,68.0,173.0,-0.0005999999,-0.00040560024,100.0,518.67,643.0679,1597.8766,1422.1404,14.62,21.61,551.80347,2388.258,9072.728,1.3,47.88704,519.4423,2388.2568,8153.6514,8.471125,0.03,392.944,2388.0,100.0,38.40648,23.188532,22.0,,,,,,
8959.0,68.0,174.0,-0.0001079971,-0.0006,100.0,518.67,642.7711,1603.18,1422.9786,14.62,21.61,551.449,2388.2559,9075.782,1.3,48.14032,519.7474,2388.268,8159.5615,8.4499035,0.03,393.944,2388.0,100.0,38.47648,23.146532,21.0,,,,,,
8960.0,68.0,175.0,0.0046128063,-5.598762e-06,100.0,518.67,643.19116,1604.627,1420.1687,14.62,21.61,551.4045,2388.2397,9066.162,1.3,47.970158,520.0499,2388.1208,8153.4355,8.462902,0.03,393.944,2388.0,100.0,38.54648,23.20884,20.0,,,,,,
8961.0,68.0,176.0,-0.003480007,-1.0398799e-05,100.0,518.67,643.1511,1598.2957,1411.0878,14.62,21.61,552.30804,2388.292,9053.406,1.3,47.83952,521.04755,2388.1245,8143.4834,8.460623,0.03,392.944,2388.0,100.0,38.381958,23.301035,19.0,,,,,,
8962.0,68.0,177.0,-2.5598332e-05,0.0001704017,100.0,518.67,642.5313,1608.1414,1417.8,14.62,21.61,551.3657,2388.292,9063.42,1.3,47.91592,520.1239,2388.12,8155.065,8.489824,0.03,393.80002,2388.0,100.0,38.48036,23.160423,18.0,,,,,,
