index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
6652.0,52.0,170.0,-0.0005615903,0.00010559865,100.0,518.67,642.3997,1593.5645,1411.1339,14.62,21.60984,554.87225,2387.995,9066.562,1.3,47.385757,521.9589,2388.0825,8153.6377,8.417283,0.03,391.232,2388.0,100.0,38.87772,23.171022,48.0,,,,,,
6653.0,52.0,171.0,0.0027080178,1.5199999e-05,100.0,518.67,642.496,1592.3727,1412.9666,14.62,21.60968,553.6529,2387.975,9072.226,1.3,47.48264,521.41254,2388.129,8150.003,8.449658,0.03,392.856,2388.0,100.0,39.047718,23.212748,47.0,,,,,,
6654.0,52.0,172.0,0.00031681545,0.00011999847,100.0,518.67,643.0456,1600.7361,1408.7583,14.62,21.60936,553.9777,2387.995,9075.316,1.3,47.33952,521.93,2388.0925,8152.043,8.499435,0.03,392.288,2388.0,100.0,38.897717,23.232464,46.0,,,,,,
6655.0,52.0,173.0,1.6815029e-05,-2.7999864e-05,100.0,518.67,643.5753,1584.4261,1412.207,14.62,21.6092,553.1929,2388.003,9088.077,1.3,47.469517,521.9325,2388.0818,8157.0586,8.430477,0.03,393.624,2388.0,100.0,38.76772,23.25658,45.0,,,,,,
6656.0,52.0,174.0,-0.004161603,0.0005055986,100.0,518.67,643.0781,1591.2188,1405.4095,14.62,21.6092,553.4784,2388.0234,9092.506,1.3,47.596397,521.46747,2388.029,8165.644,8.490295,0.03,392.96,2388.0,100.0,38.65772,23.237192,44.0,,,,,,
6657.0,52.0,175.0,0.003838418,0.00012959831,100.0,518.67,643.374,1586.4961,1410.6292,14.62,21.60924,553.95483,2388.094,9096.777,1.3,47.753437,521.73486,2388.0435,8159.3193,8.481031,0.03,395.248,2388.0,100.0,38.68256,23.214226,43.0,,,,,,
6658.0,52.0,176.0,0.0030552344,0.0004343983,100.0,518.67,643.38403,1594.1862,1412.4749,14.62,21.60928,553.3561,2388.042,9092.574,1.3,47.63424,521.2997,2388.0752,8166.039,8.452246,0.03,394.2,2388.0,100.0,38.89192,23.15296,42.0,,,,,,
6659.0,52.0,177.0,-0.003840807,-0.00038479996,100.0,518.67,643.45404,1587.807,1416.7379,14.62,21.60944,553.5732,2388.0984,9078.654,1.3,47.62864,520.222,2388.1958,8167.3936,8.493879,0.03,395.344,2388.0,100.0,39.04224,23.19326,41.0,,,,,,
6660.0,52.0,178.0,-0.0042800074,0.00019599876,100.0,518.67,643.27826,1605.493,1420.388,14.62,21.60928,553.25287,2388.1606,9092.762,1.3,47.905994,520.562,2388.2158,8158.753,8.45618,0.03,396.008,2388.0,100.0,38.7474,23.18306,40.0,,,,,,
6661.0,52.0,179.0,-0.007480004,0.0005911989,100.0,518.67,643.1987,1603.7439,1424.8579,14.62,21.60928,552.3006,2388.1064,9082.385,1.3,47.865997,520.302,2388.126,8164.503,8.491484,0.03,395.96,2388.0,100.0,38.76096,23.173517,39.0,,,,,,
6662.0,52.0,180.0,-0.0051800073,0.0003911988,100.0,518.67,642.3222,1600.0261,1419.4279,14.62,21.6096,551.90607,2388.1145,9089.486,1.3,47.945995,520.71204,2388.1958,8167.5483,8.470306,0.03,394.96,2388.0,100.0,38.8742,23.184885,38.0,,,,,,
6663.0,52.0,181.0,0.002103229,0.00029119884,100.0,518.67,643.2522,1608.5013,1423.9114,14.62,21.61,552.8503,2388.125,9088.92,1.3,47.985996,520.25836,2388.2058,8157.9175,8.532309,0.03,394.96,2388.0,100.0,38.640358,23.288584,37.0,,,,,,
