index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
5051.0,41.0,44.0,-0.0002999999999999999,0.00010000000000000005,100.0,518.67,642.4,1578.38,1400.81,14.62,21.61,554.24,2388.08,9050.06,1.3,47.35,522.12,2388.05,8136.03,8.3856,0.03,394.0,2388.0,100.0,38.85,23.4869,97.0,,,,,,
5052.0,41.0,45.0,0.0014999999999999996,-0.0005,100.0,518.67,642.17,1589.22,1401.34,14.62,21.61,554.42,2388.01,9057.2,1.3,47.35,522.5,2388.01,8131.64,8.4196,0.03,391.0,2388.0,100.0,39.1,23.3973,96.0,,,,,,
5053.0,41.0,46.0,-0.0055,0.00010000000000000005,100.0,518.67,641.7,1582.11,1398.07,14.62,21.61,554.54,2388.02,9047.86,1.3,47.36,522.42,2388.02,8135.15,8.3852,0.03,392.0,2388.0,100.0,39.0,23.3592,95.0,,,,,,
5054.0,41.0,47.0,-0.0005000000000000004,0.00030000000000000003,100.0,518.67,641.45,1589.93,1402.65,14.62,21.61,553.94,2388.04,9048.2,1.3,47.22,522.32,2388.04,8128.77,8.3886,0.03,391.0,2388.0,100.0,38.97,23.3946,94.0,,,,,,
5055.0,41.0,48.0,-0.001,0.0,100.0,518.67,642.81,1589.46,1393.3,14.62,21.61,554.37,2388.08,9051.19,1.3,47.27,522.18,2388.05,8129.92,8.3849,0.03,392.0,2388.0,100.0,39.04,23.3257,93.0,,,,,,
5056.0,41.0,49.0,-0.0028000000000000004,-0.0005,100.0,518.67,642.18,1578.21,1403.92,14.62,21.61,554.33,2388.03,9044.75,1.3,47.2,522.24,2388.04,8128.16,8.4266,0.03,393.0,2388.0,100.0,38.94,23.4212,92.0,,,,,,
5057.0,41.0,50.0,-0.0011999999999999997,-0.0003,100.0,518.67,642.06,1587.56,1395.64,14.62,21.61,554.25,2388.03,9052.83,1.3,47.35,522.74,2388.06,8128.14,8.4009,0.03,392.0,2388.0,100.0,38.82,23.4452,91.0,,,,,,
5058.0,41.0,51.0,0.0029,0.0004000000000000001,100.0,518.67,642.41,1586.04,1395.59,14.62,21.61,553.79,2388.02,9052.72,1.3,47.29,522.28,2388.02,8132.01,8.4265,0.03,390.0,2388.0,100.0,39.08,23.4367,90.0,,,,,,
5059.0,41.0,52.0,-0.0008000000000000004,-0.00010000000000000005,100.0,518.67,642.37,1581.34,1402.05,14.62,21.61,554.43,2388.02,9038.86,1.3,47.34,521.86,2388.08,8126.84,8.4264,0.03,391.0,2388.0,100.0,38.98,23.4143,89.0,,,,,,
5060.0,41.0,53.0,0.005000000000000001,-0.0003,100.0,518.67,642.94,1582.45,1397.12,14.62,21.6,555.06,2388.05,9048.96,1.3,47.41,522.34,2388.05,8127.93,8.4411,0.03,392.0,2388.0,100.0,38.95,23.3145,88.0,,,,,,
5061.0,41.0,54.0,-0.0014999999999999996,0.00019999999999999998,100.0,518.67,642.32,1589.2,1399.52,14.62,21.61,553.85,2388.04,9045.46,1.3,47.3,522.07,2388.05,8131.56,8.4207,0.03,391.0,2388.0,100.0,38.88,23.4545,87.0,,,,,,
