index,unit,time,os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,rul,RealRUL,Objective,PredRUL,RMSE_adversarial,RMSE_pred,L0
2563.0,21.0,129.0,0.005513585,0.00030079874,100.0,518.67,642.6642,1594.3931,1419.0623,14.62,21.61,553.6751,2388.0828,9115.883,1.3,47.655518,521.3621,2388.095,8185.416,8.471502,0.03,393.392,2388.0,100.0,38.774563,23.17546,76.0,,,,,,
2564.0,21.0,130.0,-0.0030383975,0.00015759922,100.0,518.67,642.804,1590.511,1413.9832,14.62,21.61,552.76544,2388.0935,9116.963,1.3,47.66896,521.4458,2388.124,8188.146,8.443742,0.03,393.872,2388.0,100.0,38.8894,23.254362,75.0,,,,,,
2565.0,21.0,131.0,-0.00050319545,-7.6e-05,100.0,518.67,643.37775,1593.2274,1405.2214,14.62,21.61,552.43835,2388.1409,9108.355,1.3,47.56896,520.98956,2388.1567,8161.261,8.4872,0.03,392.392,2388.0,100.0,38.96196,23.15926,74.0,,,,,,
2566.0,21.0,132.0,0.0028711641,-0.00038160017,100.0,518.67,642.60236,1590.2352,1408.5913,14.62,21.61,553.1906,2388.1223,9094.451,1.3,47.755676,521.362,2388.175,8168.942,8.477779,0.03,393.96,2388.0,100.0,38.74936,23.081459,73.0,,,,,,
2567.0,21.0,133.0,0.004379955,8.960144e-05,100.0,518.67,642.5889,1581.2839,1409.5111,14.62,21.61,552.608,2388.0894,9104.177,1.3,47.565998,520.942,2388.153,8156.1255,8.468679,0.03,394.392,2388.0,100.0,39.03228,23.254961,72.0,,,,,,
2568.0,21.0,134.0,0.0023799716,-0.00011920006,100.0,518.67,641.84265,1587.8174,1412.1267,14.62,21.61,553.1525,2388.1519,9104.378,1.3,47.646,520.58203,2388.2004,8169.3823,8.44638,0.03,394.392,2388.0,100.0,38.86968,23.28206,71.0,,,,,,
2569.0,21.0,135.0,0.0029799622,-0.0002904,100.0,518.67,642.5596,1586.9543,1414.0145,14.62,21.61,553.118,2388.1519,9100.218,1.3,47.725998,520.952,2388.106,8169.551,8.44208,0.03,392.44,2388.0,100.0,38.82968,23.208961,70.0,,,,,,
2570.0,21.0,136.0,0.005079956,0.00031919975,100.0,518.67,642.15985,1585.7004,1411.2006,14.62,21.61,553.018,2388.1719,9103.245,1.3,47.746,521.042,2388.1604,8164.9663,8.45148,0.03,393.2,2388.0,100.0,38.78032,23.16836,69.0,,,,,,
2571.0,21.0,137.0,0.0012799883,-0.00016159992,100.0,518.67,642.2261,1580.751,1414.8271,14.62,21.61,553.28796,2388.1318,9117.184,1.3,47.646,520.96204,2388.1558,8167.306,8.481879,0.03,394.248,2388.0,100.0,38.89324,23.272861,68.0,,,,,,
2572.0,21.0,138.0,0.0023799716,-0.0003375999,100.0,518.67,642.09955,1589.9574,1411.894,14.62,21.61,553.338,2388.1018,9110.948,1.3,47.845997,520.9908,2388.2058,8165.3013,8.43898,0.03,392.344,2388.0,100.0,38.93904,23.18436,67.0,,,,,,
2573.0,21.0,139.0,0.0014799852,-0.00027999977,100.0,518.67,641.67017,1584.6935,1415.2053,14.62,21.61,551.818,2388.1318,9112.195,1.3,47.696,521.0695,2388.146,8157.585,8.47738,0.03,394.056,2388.0,100.0,38.9258,23.14806,66.0,,,,,,
2574.0,21.0,140.0,0.0028799642,0.00055759936,100.0,518.67,642.2869,1590.8,1408.7053,14.62,21.61,552.15796,2388.1719,9113.079,1.3,47.825996,520.912,2388.1958,8160.56,8.442679,0.03,393.008,2388.0,100.0,39.070957,23.157259,65.0,,,,,,
2575.0,21.0,141.0,0.0046799546,0.00038639887,100.0,518.67,642.6199,1588.087,1415.328,14.62,21.61,553.158,2388.1719,9124.8955,1.3,47.656,520.782,2388.126,8147.7334,8.44568,0.03,391.296,2388.0,100.0,39.05936,23.18916,64.0,,,,,,
